Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,child_frame_id,pose.pose.position.x,pose.pose.position.y,pose.pose.position.z,pose.pose.orientation.x,pose.pose.orientation.y,pose.pose.orientation.z,pose.pose.orientation.w,pose.covariance,twist.twist.linear.x,twist.twist.linear.y,twist.twist.linear.z,twist.twist.angular.x,twist.twist.angular.y,twist.twist.angular.z,twist.covariance
1781688380.6041706,117,1781688380,584567736,/odom,base_footprint,0.0,0.0,0.0,0.0,0.0,-0.00959868337853344,0.9999539315775496,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6059493646025658e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2033000000.000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1603.4182143277721, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1603.4182143277721, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.02951884701919e-05)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1781688380.6376889,118,1781688380,624492102,/odom,base_footprint,0.0,0.0,0.0,0.0,0.0,-0.010471260392971537,0.9999451748499927,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5939585864543915e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2034000000.000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1591.422405609279, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1591.422405609279, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.969376533023542e-05)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1781688380.6706893,119,1781688380,664538239,/odom,base_footprint,0.0,0.0,0.0,0.0,0.0,-0.010471260392971546,0.9999451748499927,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.603621058166027e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2035000000.000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1601.129448227468, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1601.129448227468, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.018064539228043e-05)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1781688380.7372804,120,1781688380,704525574,/odom,base_footprint,0.0,0.0,0.0,0.0,0.0,-0.010471260392971572,0.9999451748499927,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5990808606147766e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2036000000.000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1596.43835693039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1596.43835693039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.994535074606901e-05)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1781688380.7706857,121,1781688380,744610931,/odom,base_footprint,0.0,0.0,0.0,0.0,0.0,-0.010471260392971572,0.9999451748499927,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6068806871771812e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2037000000.000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1604.2621685758932, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1604.2621685758932, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.033777539551146e-05)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1781688380.8038683,122,1781688380,784588942,/odom,base_footprint,0.0,0.0,0.0,0.0,0.0,-0.009598683378533656,0.9999539315775496,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.598382368683815e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2038000000.000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1595.6951423424762, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1595.6951423424762, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.990807276558876e-05)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1781688380.8711772,123,1781688380,824639403,/odom,base_footprint,0.0,0.0,0.0,0.0,0.0,-0.010471237737777533,0.999945175087234,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6040867194533348e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2039000000.000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1601.4746903057676, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1601.4746903057676, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.019796141112145e-05)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1781688380.903944,124,1781688380,864653300,/odom,base_footprint,0.0,0.0,0.0,0.0,0.0,-0.011343829433886914,0.9999356566968571,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6011763364076614e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2040000000.000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1598.5565774522256, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1598.5565774522256, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.005159507029624e-05)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1781688380.937393,125,1781688380,924628756,/odom,base_footprint,0.0,0.0,0.0,0.0,0.0,-0.012216389836759902,0.9999253771253914,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.596884198486805e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2041000000.000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3584.183392965235, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3584.183392965235, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00017984377389934636)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1781688381.0039651,126,1781688380,984656660,/odom,base_footprint,0.0,0.0,0.0,0.0,0.0,-0.013088940937250763,0.9999143361434224,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.6032870411872864e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2042000000.000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3590.457790600951, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3590.457790600951, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00018015845497609817)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1781688381.0373552,127,1781688381,4695197,/odom,base_footprint,0.0,0.0,0.0,0.0,0.0,-0.013961461649463483,0.999902534044499,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.015164449810982e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2043000000.000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 401.38236944540404, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 401.38236944540404, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0076144447433997e-05)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1781688381.0705085,128,1781688381,44757220,/odom,base_footprint,0.0,0.0,0.0,0.0,0.0,-0.013961482071080585,0.9999025337593553,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6049016267061234e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2044000000.000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1602.394929829985, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1602.394929829985, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.024427212260932e-05)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1781688381.1037183,129,1781688381,84873463,/odom,base_footprint,0.0,0.0,0.0,0.0,0.0,-0.013961482071080581,0.9999025337593553,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6093254089355469e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2045000000.000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1606.7313555909786, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1606.7313555909786, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.046162453401173e-05)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1781688381.170529,130,1781688381,124862881,/odom,base_footprint,0.0,0.0,0.0,0.0,0.0,-0.013961482071080581,0.9999025337593553,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5993136912584305e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2046000000.000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1596.6044320808724, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1596.6044320808724, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.995367990853985e-05)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1781688381.2040615,131,1781688381,164869747,/odom,base_footprint,0.0,0.0,0.0,0.0,0.0,-0.013088940937303095,0.9999143361434217,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6005942597985268e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2047000000.000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1597.9957332256017, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1597.9957332256017, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.00234651772147e-05)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1781688381.237242,132,1781688381,204859322,/odom,base_footprint,0.0,0.0,0.0,0.0,0.0,-0.013961457108286269,0.9999025341079066,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5991972759366035e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2048000000.000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1596.6169265852077, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1596.6169265852077, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.99543077123488e-05)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1781688381.2704232,133,1781688381,264878527,/odom,base_footprint,0.0,0.0,0.0,0.0,0.0,-0.013088965969222426,0.9999143358157521,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.602239303290844e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2049000000.000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3589.3954831514275, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3589.3954831514275, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00018010624309683365)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1781688381.3375196,134,1781688381,324961536,/odom,base_footprint,0.0,0.0,0.0,0.0,0.0,-0.012216389836899903,0.9999253771253898,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.6099227145314217e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2050000000.000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3597.0292522811797, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3597.0292522811797, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00018048937402337373)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
