Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.pose.position.x,pose.pose.position.y,pose.pose.position.z,pose.pose.orientation.x,pose.pose.orientation.y,pose.pose.orientation.z,pose.pose.orientation.w,pose.covariance
1781689725.8034234,33785,1781689725,779910781,odom,-1.3887227225350642,3.2694310192326927,0.0,0.0,0.0,-0.34668677848342916,0.9379809580288833,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6015255823731422e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 33786000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1598.9098263285123, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1598.9098263285123, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.006931331805411e-05)"
1781689725.870708,33786,1781689725,839962331,odom,-1.3887227225350642,3.2694310192326927,0.0,0.0,0.0,-0.34668677848342916,0.9379809580288833,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.6063138395547867e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 33787000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3593.2514004661934, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3593.2514004661934, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00018030041781713635)"
1781689725.9039474,33787,1781689725,900119194,odom,-1.3887227225350642,3.2694310192326927,0.0,0.0,0.0,-0.34668677848342916,0.9379809580288833,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.6188866943120956e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 33788000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3605.845877749729, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3605.845877749729, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001809333615994113)"
1781689725.9365878,33788,1781689725,920146482,odom,-1.3887227225350642,3.2694310192326927,0.0,0.0,0.0,-0.34668677848342916,0.9379809580288833,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0105078369379044e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 33789000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 400.9320316737285, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 400.9320316737285, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0053610550796463e-05)"
1781689725.9704435,33789,1781689725,960135327,odom,-1.3887227225350642,3.2694310192326927,0.0,0.0,0.0,-0.34750512056943655,0.9376780850473266,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5990808606147766e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 33790000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1596.5556831037393, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1596.5556831037393, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.995138864558271e-05)"
1781689726.0377343,33790,1781689726,187037,odom,-1.3887227225350642,3.2694310192326927,0.0,0.0,0.0,-0.34750514824703405,0.9376780747899606,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6040867194533348e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 33791000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1601.5744204265065, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1601.5744204265065, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.020296354160905e-05)"
1781689726.0706768,33791,1781689726,40160778,odom,-1.3887227225350642,3.2694310192326927,0.0,0.0,0.0,-0.34668677848342844,0.9379809580288836,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5979167073965073e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 33792000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1595.3548283366254, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1595.3548283366254, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.989100392014059e-05)"
1781689726.1032248,33792,1781689726,80225041,odom,-1.3887227225350642,3.2694310192326927,0.0,0.0,0.0,-0.34750512487111984,0.9376780834531153,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6051344573497772e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 33793000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1602.5768984693568, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1602.5768984693568, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.025324581772963e-05)"
1781689726.1705532,33793,1781689726,120213365,odom,-1.3887227225350642,3.2694310192326927,0.0,0.0,0.0,-0.34750514824703405,0.9376780747899606,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5990808606147766e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 33794000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1596.517204589676, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1596.517204589676, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.994930534471756e-05)"
1781689726.2037354,33794,1781689726,180235123,odom,-1.3887227225350642,3.2694310192326927,0.0,0.0,0.0,-0.34750512692988694,0.9376780826901326,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.6025885492563248e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 33795000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3589.6997537539573, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3589.6997537539573, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00018012156555968772)"
1781689726.2372108,33795,1781689726,220273761,odom,-1.3887227225350642,3.2694310192326927,0.0,0.0,0.0,-0.34750514824703477,0.9376780747899603,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6031553968787193e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 33796000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1600.5359032725682, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1600.5359032725682, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.015061910726651e-05)"
1781689726.2705986,33796,1781689726,260341721,odom,-1.3887227225350642,3.2694310192326927,0.0,0.0,0.0,-0.34750514824703477,0.9376780747899603,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.605483703315258e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 33797000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1602.8722132273251, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1602.8722132273251, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.026805751892852e-05)"
1781689726.3033984,33797,1781689726,300375307,odom,-1.3887227225350642,3.2694310192326927,0.0,0.0,0.0,-0.34750514824703477,0.9376780747899603,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6026897355914116e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 33798000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1600.1276066888822, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1600.1276066888822, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.013039387488874e-05)"
1781689726.3709693,33798,1781689726,340388840,odom,-1.3887227225350642,3.2694310192326927,0.0,0.0,0.0,-0.34750514824703477,0.9376780747899603,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6010599210858345e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 33799000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1598.5275369442534, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1598.5275369442534, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.005013864376131e-05)"
1781689726.403882,33799,1781689726,380438154,odom,-1.3887227225350642,3.2694310192326927,0.0,0.0,0.0,-0.34750514824703477,0.9376780747899603,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6039703041315079e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 33800000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1601.3831166613381, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1601.3831166613381, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.019336791864617e-05)"
1781689726.4370914,33800,1781689726,420429552,odom,-1.3887227225350642,3.2694310192326927,0.0,0.0,0.0,-0.34750514824703477,0.9376780747899603,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5994301065802574e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 33801000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1596.762276009773, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1596.762276009773, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.996159761347599e-05)"
1781689726.5037212,33801,1781689726,460505585,odom,-1.3887227225350642,3.2694310192326927,0.0,0.0,0.0,-0.34750514824703477,0.9376780747899603,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6060657799243927e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 33802000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1603.5171364415437, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1603.5171364415437, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.03004060243584e-05)"
1781689726.5370789,33802,1781689726,500564119,odom,-1.3887227225350642,3.2694310192326927,0.0,0.0,0.0,-0.34750514824703477,0.9376780747899603,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6045523807406425e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 33803000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1602.1193633624353, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1602.1193633624353, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.023029579029561e-05)"
1781689726.5753973,33803,1781689726,560625252,odom,-1.3887227225350642,3.2694310192326927,0.0,0.0,0.0,-0.34750514824703477,0.9376780747899603,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.607361577451229e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 33804000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3594.3942364007235, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3594.3942364007235, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001803579669314992)"
1781689726.6376727,33804,1781689726,621048733,odom,-1.3887227225350642,3.2694310192326927,0.0,0.0,0.0,-0.34750514824703477,0.9376780747899603,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.6511337384581566e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 33805000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3637.7631613990525, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3637.7631613990525, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00018254072573853364)"
1781689726.6706464,33805,1781689726,640720496,odom,-1.3887227225350642,3.2694310192326927,0.0,0.0,0.0,-0.34750514824703477,0.9376780747899603,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.869645297527313e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 33806000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 386.82910765253473, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 386.82910765253473, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.934794557872932e-05)"
1781689726.7038927,33806,1781689726,680727727,odom,-1.3887227225350642,3.2694310192326927,0.0,0.0,0.0,-0.34750514824703477,0.9376780747899603,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6005942597985268e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 33807000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1598.0217619943433, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1598.0217619943433, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.002492536163253e-05)"
1781689726.7373066,33807,1781689726,720756052,odom,-1.3887227225350642,3.2694310192326927,0.0,0.0,0.0,-0.34750514824703477,0.9376780747899603,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6022240743041039e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 33808000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1599.7077331595356, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1599.7077331595356, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.010933464230874e-05)"
1781689726.8038304,33808,1781689726,760771095,odom,-1.3887227225350642,3.2694310192326927,0.0,0.0,0.0,-0.34750514824703477,0.9376780747899603,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6010599210858345e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 33809000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1598.6479935927782, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1598.6479935927782, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.00561804992217e-05)"
1781689726.837637,33809,1781689726,800807389,odom,-1.3887227225350642,3.2694310192326927,0.0,0.0,0.0,-0.34750514824703477,0.9376780747899603,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6029225662350655e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 33810000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1600.3437328482978, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1600.3437328482978, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.014123479416213e-05)"
1781689726.8705516,33810,1781689726,840876026,odom,-1.3887227225350642,3.2694310192326927,0.0,0.0,0.0,-0.34750514824703477,0.9376780747899603,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.605483703315258e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 33811000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1602.9262917055748, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1602.9262917055748, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.02707700069405e-05)"
1781689726.937338,33811,1781689726,900894868,odom,-1.3887227225350642,3.2694310192326927,0.0,0.0,0.0,-0.34750514824703477,0.9376780747899603,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.602355718612671e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 33812000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3589.352302114363, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3589.352302114363, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001801040645155183)"
1781689726.97057,33812,1781689726,960897094,odom,-1.3887227225350642,3.2694310192326927,0.0,0.0,0.0,-0.34750514824703477,0.9376780747899603,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.600260242819786e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 33813000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3587.3977276529185, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3587.3977276529185, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00018000435599807574)"
1781689727.0042462,33813,1781689726,980934590,odom,-1.3887227225350642,3.2694310192326927,0.0,0.0,0.0,-0.34750514824703477,0.9376780747899603,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.015164449810982e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 33814000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 401.34068316814955, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 401.34068316814955, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0074058594221622e-05)"
1781689727.0371833,33814,1781689727,20944477,odom,-1.3887227225350642,3.2694310192326927,0.0,0.0,0.0,-0.34750514824703477,0.9376780747899603,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6009435057640076e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 33815000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1598.2336460173829, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1598.2336460173829, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.003555110369653e-05)"
1781689727.0705912,33815,1781689727,60989677,odom,-1.3887227225350642,3.2694310192326927,0.0,0.0,0.0,-0.34750514824703477,0.9376780747899603,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.603621058166027e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 33816000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1601.0546597851207, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1601.0546597851207, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.01768933009761e-05)"
1781689727.137759,33816,1781689727,100996804,odom,-1.3887227225350642,3.2694310192326927,0.0,0.0,0.0,-0.34750514824703477,0.9376780747899603,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6004778444766998e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 33817000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1598.0165616211016, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1598.0165616211016, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.002450930799654e-05)"
1781689727.1705308,33817,1781689727,141005910,odom,-1.3887227225350642,3.2694310192326927,0.0,0.0,0.0,-0.34750514824703477,0.9376780747899603,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6007106751203537e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 33818000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1598.1744010996772, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1598.1744010996772, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.003242651799525e-05)"
